exercise_id,source_language,target_language,direction,source_text,reference_translation,accepted_alternatives_json,jlpt_level,difficulty,topic_tags,situation_tags,grammar_tags,particle_tags,vocabulary_tags,kanji_tags,verb_tags,adjective_tags,counter_tags,register,communicative_function,tense_aspect,polarity,sentence_type,pedagogical_notes,ambiguity_notes,core_exercise,active,dataset_version
JAES-N5-MORE-0186,ja,es,ja_es,銀行で食べてはいけません。,No se puede comer en el banco.,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0186,es,ja,es_ja,No se puede comer en el banco.,銀行で食べてはいけません。,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0187,ja,es,ja_es,郵便局で食べてはいけません。,No se puede comer en correos.,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0187,es,ja,es_ja,No se puede comer en correos.,郵便局で食べてはいけません。,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0188,ja,es,ja_es,病院で食べてはいけません。,No se puede comer en el hospital.,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0188,es,ja,es_ja,No se puede comer en el hospital.,病院で食べてはいけません。,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0189,ja,es,ja_es,スーパーで食べてはいけません。,No se puede comer en el supermercado.,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0189,es,ja,es_ja,No se puede comer en el supermercado.,スーパーで食べてはいけません。,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0190,ja,es,ja_es,レストランで食べてはいけません。,No se puede comer en el restaurante.,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0190,es,ja,es_ja,No se puede comer en el restaurante.,レストランで食べてはいけません。,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0191,ja,es,ja_es,本は新聞より大きいです。,El libro es más grande que el periódico.,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0191,es,ja,es_ja,El libro es más grande que el periódico.,本は新聞より大きいです。,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0192,ja,es,ja_es,新聞は手紙より小さいです。,El periódico es más pequeño que el carta.,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0192,es,ja,es_ja,El periódico es más pequeño que el carta.,新聞は手紙より小さいです。,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0193,ja,es,ja_es,手紙は写真より新しいです。,El carta es más nuevo que el foto.,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0193,es,ja,es_ja,El carta es más nuevo que el foto.,手紙は写真より新しいです。,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0194,ja,es,ja_es,写真は切符より古いです。,El foto es más antiguo que el billete.,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0194,es,ja,es_ja,El foto es más antiguo que el billete.,写真は切符より古いです。,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0196,ja,es,ja_es,地図は傘より安いです。,El mapa es más barato que el paraguas.,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0196,es,ja,es_ja,El mapa es más barato que el paraguas.,地図は傘より安いです。,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0197,ja,es,ja_es,傘は辞書より面白いです。,El paraguas es más interesante que el diccionario.,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0197,es,ja,es_ja,El paraguas es más interesante que el diccionario.,傘は辞書より面白いです。,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0199,ja,es,ja_es,かばんはノートより静かです。,El bolso es más tranquilo que el cuaderno.,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0199,es,ja,es_ja,El bolso es más tranquilo que el cuaderno.,かばんはノートより静かです。,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0200,ja,es,ja_es,ノートは本より便利です。,El cuaderno es más práctico que el libro.,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0200,es,ja,es_ja,El cuaderno es más práctico que el libro.,ノートは本より便利です。,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0201,ja,es,ja_es,月曜日はよく学校で日本語を勉強します,el lunes a menudo estudio japonés en la escuela.,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0201,es,ja,es_ja,el lunes a menudo estudio japonés en la escuela.,月曜日はよく学校で日本語を勉強します,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0202,ja,es,ja_es,火曜日はよく図書館で本を読みます,el martes a menudo leo un libro en la biblioteca.,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0202,es,ja,es_ja,el martes a menudo leo un libro en la biblioteca.,火曜日はよく図書館で本を読みます,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0203,ja,es,ja_es,水曜日はよく駅で音楽を聞きます,el miércoles a menudo escucho música en la estación.,[],N5,4,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0203,es,ja,es_ja,el miércoles a menudo escucho música en la estación.,水曜日はよく駅で音楽を聞きます,[],N5,4,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0204,ja,es,ja_es,木曜日はよく公園で映画を見ます,el jueves a menudo veo una película en el parque.,[],N5,1,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0204,es,ja,es_ja,el jueves a menudo veo una película en el parque.,木曜日はよく公園で映画を見ます,[],N5,1,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0205,ja,es,ja_es,金曜日はよく会社で料理をします,el viernes a menudo cocino en la oficina.,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0205,es,ja,es_ja,el viernes a menudo cocino en la oficina.,金曜日はよく会社で料理をします,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0206,ja,es,ja_es,土曜日はよく銀行で写真を撮ります,el sábado a menudo hago fotos en el banco.,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0206,es,ja,es_ja,el sábado a menudo hago fotos en el banco.,土曜日はよく銀行で写真を撮ります,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0207,ja,es,ja_es,日曜日はよく郵便局で手紙を書きます,el domingo a menudo escribo una carta en correos.,[],N5,4,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0207,es,ja,es_ja,el domingo a menudo escribo una carta en correos.,日曜日はよく郵便局で手紙を書きます,[],N5,4,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0208,ja,es,ja_es,毎朝はよく病院で買い物をします,cada mañana a menudo hago compras en el hospital.,[],N5,1,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0208,es,ja,es_ja,cada mañana a menudo hago compras en el hospital.,毎朝はよく病院で買い物をします,[],N5,1,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0209,ja,es,ja_es,毎晩はよくスーパーで散歩します,cada noche a menudo doy un paseo en el supermercado.,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0209,es,ja,es_ja,cada noche a menudo doy un paseo en el supermercado.,毎晩はよくスーパーで散歩します,[],N5,2,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0210,ja,es,ja_es,週末はよくレストランでテニスをします,el fin de semana a menudo juego al tenis en el restaurante.,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0210,es,ja,es_ja,el fin de semana a menudo juego al tenis en el restaurante.,週末はよくレストランでテニスをします,[],N5,3,frecuencia|rutina,vida_diaria,frequency_adverb,で,,,,,,cortés,expresar_frecuencia,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0211,ja,es,ja_es,この本は父のです。,Este libro es de mi padre.,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0211,es,ja,es_ja,Este libro es de mi padre.,この本は父のです。,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0212,ja,es,ja_es,この新聞は母のです。,Este periódico es de mi madre.,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0212,es,ja,es_ja,Este periódico es de mi madre.,この新聞は母のです。,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0213,ja,es,ja_es,この手紙は兄のです。,Este carta es de mi hermano mayor.,[],N5,2,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0213,es,ja,es_ja,Este carta es de mi hermano mayor.,この手紙は兄のです。,[],N5,2,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0214,ja,es,ja_es,この写真は姉のです。,Este foto es de mi hermana mayor.,[],N5,3,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0214,es,ja,es_ja,Este foto es de mi hermana mayor.,この写真は姉のです。,[],N5,3,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0215,ja,es,ja_es,この切符は弟のです。,Este billete es de mi hermano menor.,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0215,es,ja,es_ja,Este billete es de mi hermano menor.,この切符は弟のです。,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0216,ja,es,ja_es,この地図は妹のです。,Este mapa es de mi hermana menor.,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0216,es,ja,es_ja,Este mapa es de mi hermana menor.,この地図は妹のです。,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0217,ja,es,ja_es,この傘は祖父のです。,Este paraguas es de mi abuelo.,[],N5,2,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0217,es,ja,es_ja,Este paraguas es de mi abuelo.,この傘は祖父のです。,[],N5,2,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0218,ja,es,ja_es,この辞書は祖母のです。,Este diccionario es de mi abuela.,[],N5,3,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0218,es,ja,es_ja,Este diccionario es de mi abuela.,この辞書は祖母のです。,[],N5,3,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0219,ja,es,ja_es,このかばんは友達のです。,Este bolso es de mi amigo.,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0219,es,ja,es_ja,Este bolso es de mi amigo.,このかばんは友達のです。,[],N5,4,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0220,ja,es,ja_es,このノートは先生のです。,Este cuaderno es de mi profesor.,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0220,es,ja,es_ja,Este cuaderno es de mi profesor.,このノートは先生のです。,[],N5,1,posesion|familia,casa,no_possession,の|です,,,,,,cortés,indicar_posesion,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0221,ja,es,ja_es,本は学校の前にあります。,El libro está delante de la escuela.,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0221,es,ja,es_ja,El libro está delante de la escuela.,本は学校の前にあります。,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0222,ja,es,ja_es,新聞は図書館の前にあります。,El periódico está delante de la biblioteca.,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0222,es,ja,es_ja,El periódico está delante de la biblioteca.,新聞は図書館の前にあります。,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0223,ja,es,ja_es,手紙は駅の前にあります。,El carta está delante de la estación.,[],N5,4,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0223,es,ja,es_ja,El carta está delante de la estación.,手紙は駅の前にあります。,[],N5,4,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0224,ja,es,ja_es,写真は公園の前にあります。,El foto está delante de el parque.,[],N5,1,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0224,es,ja,es_ja,El foto está delante de el parque.,写真は公園の前にあります。,[],N5,1,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0225,ja,es,ja_es,切符は会社の前にあります。,El billete está delante de la oficina.,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0225,es,ja,es_ja,El billete está delante de la oficina.,切符は会社の前にあります。,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0226,ja,es,ja_es,地図は銀行の前にあります。,El mapa está delante de el banco.,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0226,es,ja,es_ja,El mapa está delante de el banco.,地図は銀行の前にあります。,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0227,ja,es,ja_es,傘は郵便局の前にあります。,El paraguas está delante de correos.,[],N5,4,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0227,es,ja,es_ja,El paraguas está delante de correos.,傘は郵便局の前にあります。,[],N5,4,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0228,ja,es,ja_es,辞書は病院の前にあります。,El diccionario está delante de el hospital.,[],N5,1,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0228,es,ja,es_ja,El diccionario está delante de el hospital.,辞書は病院の前にあります。,[],N5,1,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0229,ja,es,ja_es,かばんはスーパーの前にあります。,El bolso está delante de el supermercado.,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0229,es,ja,es_ja,El bolso está delante de el supermercado.,かばんはスーパーの前にあります。,[],N5,2,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0230,ja,es,ja_es,ノートはレストランの前にあります。,El cuaderno está delante de el restaurante.,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
ESJA-N5-MORE-0230,es,ja,es_ja,El cuaderno está delante de el restaurante.,ノートはレストランの前にあります。,[],N5,3,ubicacion,orientacion,location_words,の|に,,,,,,cortés,ubicar_objeto,presente,afirmativa,declarativa,Archivado para conservar el historial; no volver a programar.,,true,false,3.0
JAES-N5-MORE-0231,ja,es,ja_es,月曜日だれと学校へ行きましたか。,¿Con quién fuiste a la escuela el lunes?,[],N5,4,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0231,es,ja,es_ja,¿Con quién fuiste a la escuela el lunes?,月曜日だれと学校へ行きましたか。,[],N5,4,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0232,ja,es,ja_es,火曜日だれと図書館へ行きましたか。,¿Con quién fuiste a la biblioteca el martes?,[],N5,1,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0232,es,ja,es_ja,¿Con quién fuiste a la biblioteca el martes?,火曜日だれと図書館へ行きましたか。,[],N5,1,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0233,ja,es,ja_es,水曜日だれと駅へ行きましたか。,¿Con quién fuiste a la estación el miércoles?,[],N5,2,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0233,es,ja,es_ja,¿Con quién fuiste a la estación el miércoles?,水曜日だれと駅へ行きましたか。,[],N5,2,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0234,ja,es,ja_es,木曜日だれと公園へ行きましたか。,¿Con quién fuiste al parque el jueves?,[],N5,3,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0234,es,ja,es_ja,¿Con quién fuiste al parque el jueves?,木曜日だれと公園へ行きましたか。,[],N5,3,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
JAES-N5-MORE-0235,ja,es,ja_es,金曜日だれと会社へ行きましたか。,¿Con quién fuiste a la oficina el viernes?,[],N5,4,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
ESJA-N5-MORE-0235,es,ja,es_ja,¿Con quién fuiste a la oficina el viernes?,金曜日だれと会社へ行きましたか。,[],N5,4,preguntas|personas,conversacion,question_dare,と,,,,,,cortés,preguntar_persona,pasado,afirmativa,interrogativa,Archivado para conservar el historial; no volver a programar.,,false,false,3.0
